,Vu,gaut,Intervals
6305,0.2,1.925,30.475
6306,0.2,1.925,23.372
6307,0.2,1.925,30.475
6308,0.2,1.925,23.372
6309,0.2,1.925,30.475
6310,0.2,1.925,23.372
6311,0.2,1.925,30.475
6312,0.2,1.925,23.372
6313,0.2,1.925,30.475
6314,0.2,1.925,23.372
6315,0.2,1.925,30.475
6316,0.2,1.925,23.372
6317,0.2,1.925,30.475
6318,0.2,1.925,23.372
6319,0.2,1.925,30.475
6320,0.2,1.925,23.372
6321,0.2,1.925,30.475
6322,0.2,1.925,23.372
6323,0.2,1.925,30.475
6324,0.2,1.925,23.372
6325,0.2,1.925,30.475
6326,0.2,1.925,23.373
6327,0.2,1.925,30.475
6328,0.2,1.925,23.372
6329,0.2,1.925,30.475
6330,0.2,1.925,23.372
6331,0.2,1.925,30.475
6332,0.2,1.925,23.372
6333,0.2,1.925,30.475
6334,0.2,1.925,23.372
6335,0.2,1.925,30.475
6336,0.2,1.925,23.372
6337,0.2,1.926,30.448
6338,0.2,1.926,23.401
6339,0.2,1.926,30.447
6340,0.2,1.926,23.401
6341,0.2,1.926,30.447
6342,0.2,1.926,23.401
6343,0.2,1.926,30.447
6344,0.2,1.926,23.401
6345,0.2,1.926,30.448
6346,0.2,1.926,23.401
6347,0.2,1.926,30.447
6348,0.2,1.926,23.401
6349,0.2,1.926,30.447
6350,0.2,1.926,23.401
6351,0.2,1.926,30.448
6352,0.2,1.926,23.401
6353,0.2,1.926,30.447
6354,0.2,1.926,23.401
6355,0.2,1.926,30.447
6356,0.2,1.926,23.401
6357,0.2,1.926,30.447
6358,0.2,1.926,23.401
6359,0.2,1.926,30.448
6360,0.2,1.926,23.401
6361,0.2,1.926,30.447
6362,0.2,1.926,23.401
6363,0.2,1.926,30.447
6364,0.2,1.926,23.401
6365,0.2,1.926,30.448
6366,0.2,1.926,23.401
6367,0.2,1.926,30.447
6368,0.2,1.926,23.401
6369,0.2,1.927,30.419
6370,0.2,1.927,23.43
6371,0.2,1.927,30.419
6372,0.2,1.927,23.431
6373,0.2,1.927,30.419
6374,0.2,1.927,23.43
6375,0.2,1.927,30.419
6376,0.2,1.927,23.431
6377,0.2,1.927,30.419
6378,0.2,1.927,23.43
6379,0.2,1.927,30.419
6380,0.2,1.927,23.431
6381,0.2,1.927,30.419
6382,0.2,1.927,23.43
6383,0.2,1.927,30.419
6384,0.2,1.927,23.431
6385,0.2,1.927,30.419
6386,0.2,1.927,23.43
6387,0.2,1.927,30.419
6388,0.2,1.927,23.431
6389,0.2,1.927,30.419
6390,0.2,1.927,23.43
6391,0.2,1.927,30.419
6392,0.2,1.927,23.431
6393,0.2,1.927,30.419
6394,0.2,1.927,23.43
6395,0.2,1.927,30.419
6396,0.2,1.927,23.431
6397,0.2,1.927,30.419
6398,0.2,1.927,23.43
6399,0.2,1.927,30.419
6400,0.2,1.927,23.431
6401,0.2,1.928,30.391
6402,0.2,1.928,23.46
6403,0.2,1.928,30.391
6404,0.2,1.928,23.46
6405,0.2,1.928,30.391
6406,0.2,1.928,23.46
6407,0.2,1.928,30.39
6408,0.2,1.928,23.46
6409,0.2,1.928,30.391
6410,0.2,1.928,23.46
6411,0.2,1.928,30.391
6412,0.2,1.928,23.46
6413,0.2,1.928,30.39
6414,0.2,1.928,23.46
6415,0.2,1.928,30.391
6416,0.2,1.928,23.46
6417,0.2,1.928,30.391
6418,0.2,1.928,23.46
6419,0.2,1.928,30.391
6420,0.2,1.928,23.46
6421,0.2,1.928,30.39
6422,0.2,1.928,23.46
6423,0.2,1.928,30.391
6424,0.2,1.928,23.46
6425,0.2,1.928,30.391
6426,0.2,1.928,23.46
6427,0.2,1.928,30.391
6428,0.2,1.928,23.46
6429,0.2,1.928,30.39
6430,0.2,1.928,23.46
6431,0.2,1.928,30.391
6432,0.2,1.928,23.46
6433,0.2,1.929,30.362
6434,0.2,1.929,23.49
6435,0.2,1.929,30.362
6436,0.2,1.929,23.49
6437,0.2,1.929,30.362
6438,0.2,1.929,23.49
6439,0.2,1.929,30.362
6440,0.2,1.929,23.49
6441,0.2,1.929,30.362
6442,0.2,1.929,23.489
6443,0.2,1.929,30.363
6444,0.2,1.929,23.489
6445,0.2,1.929,30.363
6446,0.2,1.929,23.489
6447,0.2,1.929,30.363
6448,0.2,1.929,23.489
6449,0.2,1.929,30.363
6450,0.2,1.929,23.489
6451,0.2,1.929,30.363
6452,0.2,1.929,23.489
6453,0.2,1.929,30.362
6454,0.2,1.929,23.49
6455,0.2,1.929,30.362
6456,0.2,1.929,23.49
6457,0.2,1.929,30.362
6458,0.2,1.929,23.49
6459,0.2,1.929,30.362
6460,0.2,1.929,23.49
6461,0.2,1.929,30.362
6462,0.2,1.929,23.49
6463,0.2,1.929,30.362
6464,0.2,1.929,23.49
6465,0.2,1.93,30.334
6466,0.2,1.93,23.52
6467,0.2,1.93,30.333
6468,0.2,1.93,23.52
6469,0.2,1.93,30.333
6470,0.2,1.93,23.52
6471,0.2,1.93,30.333
6472,0.2,1.93,23.52
6473,0.2,1.93,30.334
6474,0.2,1.93,23.52
6475,0.2,1.93,30.333
6476,0.2,1.93,23.52
6477,0.2,1.93,30.333
6478,0.2,1.93,23.52
6479,0.2,1.93,30.333
6480,0.2,1.93,23.52
6481,0.2,1.93,30.334
6482,0.2,1.93,23.519
6483,0.2,1.93,30.334
6484,0.2,1.93,23.52
6485,0.2,1.93,30.333
6486,0.2,1.93,23.52
6487,0.2,1.93,30.333
6488,0.2,1.93,23.52
6489,0.2,1.93,30.333
6490,0.2,1.93,23.52
6491,0.2,1.93,30.334
6492,0.2,1.93,23.519
6493,0.2,1.93,30.334
6494,0.2,1.93,23.52
6495,0.2,1.93,30.333
6496,0.2,1.93,23.52
6497,0.2,1.931,30.304
6498,0.2,1.931,23.55
6499,0.2,1.931,30.305
6500,0.2,1.931,23.55
6501,0.2,1.931,30.304
6502,0.2,1.931,23.55
6503,0.2,1.931,30.305
6504,0.2,1.931,23.55
6505,0.2,1.931,30.304
6506,0.2,1.931,23.55
6507,0.2,1.931,30.304
6508,0.2,1.931,23.551
6509,0.2,1.931,30.304
6510,0.2,1.931,23.55
6511,0.2,1.931,30.304
6512,0.2,1.931,23.551
6513,0.2,1.931,30.304
6514,0.2,1.931,23.55
6515,0.2,1.931,30.304
6516,0.2,1.931,23.551
6517,0.2,1.931,30.304
6518,0.2,1.931,23.55
6519,0.2,1.931,30.304
6520,0.2,1.931,23.55
6521,0.2,1.931,30.305
6522,0.2,1.931,23.55
6523,0.2,1.931,30.304
6524,0.2,1.931,23.55
6525,0.2,1.931,30.305
6526,0.2,1.931,23.55
6527,0.2,1.931,30.304
6528,0.2,1.931,23.55
6529,0.2,1.932,30.275
6530,0.2,1.932,23.58
6531,0.2,1.932,30.275
6532,0.2,1.932,23.581
6533,0.2,1.932,30.275
6534,0.2,1.932,23.581
6535,0.2,1.932,30.275
6536,0.2,1.932,23.581
6537,0.2,1.932,30.275
6538,0.2,1.932,23.58
6539,0.2,1.932,30.275
6540,0.2,1.932,23.581
6541,0.2,1.932,30.275
6542,0.2,1.932,23.581
6543,0.2,1.932,30.275
6544,0.2,1.932,23.581
6545,0.2,1.932,30.275
6546,0.2,1.932,23.58
6547,0.2,1.932,30.275
6548,0.2,1.932,23.581
6549,0.2,1.932,30.275
6550,0.2,1.932,23.581
6551,0.2,1.932,30.275
6552,0.2,1.932,23.581
6553,0.2,1.932,30.275
6554,0.2,1.932,23.58
6555,0.2,1.932,30.275
6556,0.2,1.932,23.581
6557,0.2,1.932,30.275
6558,0.2,1.932,23.581
6559,0.2,1.932,30.275
6560,0.2,1.932,23.581
6561,0.2,1.933,30.245
6562,0.2,1.933,23.612
6563,0.2,1.933,30.245
6564,0.2,1.933,23.612
6565,0.2,1.933,30.245
6566,0.2,1.933,23.612
6567,0.2,1.933,30.245
6568,0.2,1.933,23.612
6569,0.2,1.933,30.245
6570,0.2,1.933,23.612
6571,0.2,1.933,30.246
6572,0.2,1.933,23.611
6573,0.2,1.933,30.246
6574,0.2,1.933,23.611
6575,0.2,1.933,30.246
6576,0.2,1.933,23.611
6577,0.2,1.933,30.246
6578,0.2,1.933,23.611
6579,0.2,1.933,30.246
6580,0.2,1.933,23.611
6581,0.2,1.933,30.246
6582,0.2,1.933,23.611
6583,0.2,1.933,30.246
6584,0.2,1.933,23.611
6585,0.2,1.933,30.246
6586,0.2,1.933,23.611
6587,0.2,1.933,30.246
6588,0.2,1.933,23.611
6589,0.2,1.933,30.246
6590,0.2,1.933,23.611
6591,0.2,1.933,30.246
6592,0.2,1.933,23.611
6593,0.2,1.934,30.215
6594,0.2,1.934,23.643
6595,0.2,1.934,30.216
6596,0.2,1.934,23.643
6597,0.2,1.934,30.215
6598,0.2,1.934,23.643
6599,0.2,1.934,30.215
6600,0.2,1.934,23.643
6601,0.2,1.934,30.216
6602,0.2,1.934,23.642
6603,0.2,1.934,30.216
6604,0.2,1.934,23.643
6605,0.2,1.934,30.215
6606,0.2,1.934,23.643
6607,0.2,1.934,30.216
6608,0.2,1.934,23.642
6609,0.2,1.934,30.216
6610,0.2,1.934,23.643
6611,0.2,1.934,30.215
6612,0.2,1.934,23.643
6613,0.2,1.934,30.216
6614,0.2,1.934,23.642
6615,0.2,1.934,30.216
6616,0.2,1.934,23.643
6617,0.2,1.934,30.215
6618,0.2,1.934,23.643
6619,0.2,1.934,30.216
6620,0.2,1.934,23.642
6621,0.2,1.934,30.216
6622,0.2,1.934,23.643
6623,0.2,1.934,30.215
6624,0.2,1.934,23.643
6625,0.2,1.935,30.186
6626,0.2,1.935,23.674
6627,0.2,1.935,30.185
6628,0.2,1.935,23.675
6629,0.2,1.935,30.185
6630,0.2,1.935,23.674
6631,0.2,1.935,30.185
6632,0.2,1.935,23.675
6633,0.2,1.935,30.185
6634,0.2,1.935,23.674
6635,0.2,1.935,30.186
6636,0.2,1.935,23.674
6637,0.2,1.935,30.185
6638,0.2,1.935,23.675
6639,0.2,1.935,30.185
6640,0.2,1.935,23.674
6641,0.2,1.935,30.186
6642,0.2,1.935,23.674
6643,0.2,1.935,30.185
6644,0.2,1.935,23.675
6645,0.2,1.935,30.185
6646,0.2,1.935,23.674
6647,0.2,1.935,30.186
6648,0.2,1.935,23.674
6649,0.2,1.935,30.185
6650,0.2,1.935,23.674
6651,0.2,1.935,30.186
6652,0.2,1.935,23.674
6653,0.2,1.935,30.185
6654,0.2,1.935,23.675
6655,0.2,1.935,30.185
6656,0.2,1.935,23.674
6657,0.2,1.936,30.155
6658,0.2,1.936,23.706
6659,0.2,1.936,30.155
6660,0.2,1.936,23.706
6661,0.2,1.936,30.155
6662,0.2,1.936,23.706
6663,0.2,1.936,30.155
6664,0.2,1.936,23.706
6665,0.2,1.936,30.155
6666,0.2,1.936,23.706
6667,0.2,1.936,30.155
6668,0.2,1.936,23.706
6669,0.2,1.936,30.155
6670,0.2,1.936,23.706
6671,0.2,1.936,30.155
6672,0.2,1.936,23.706
6673,0.2,1.936,30.155
6674,0.2,1.936,23.706
6675,0.2,1.936,30.155
6676,0.2,1.936,23.706
6677,0.2,1.936,30.155
6678,0.2,1.936,23.706
6679,0.2,1.936,30.154
6680,0.2,1.936,23.707
6681,0.2,1.936,30.154
6682,0.2,1.936,23.706
6683,0.2,1.936,30.155
6684,0.2,1.936,23.706
6685,0.2,1.936,30.155
6686,0.2,1.936,23.706
6687,0.2,1.936,30.155
6688,0.2,1.936,23.706
6689,0.2,1.937,30.124
6690,0.2,1.937,23.738
6691,0.2,1.937,30.124
6692,0.2,1.937,23.738
6693,0.2,1.937,30.124
6694,0.2,1.937,23.738
6695,0.2,1.937,30.125
6696,0.2,1.937,23.738
6697,0.2,1.937,30.124
6698,0.2,1.937,23.738
6699,0.2,1.937,30.124
6700,0.2,1.937,23.738
6701,0.2,1.937,30.124
6702,0.2,1.937,23.739
6703,0.2,1.937,30.124
6704,0.2,1.937,23.738
6705,0.2,1.937,30.124
6706,0.2,1.937,23.738
6707,0.2,1.937,30.124
6708,0.2,1.937,23.738
6709,0.2,1.937,30.125
6710,0.2,1.937,23.738
6711,0.2,1.937,30.124
6712,0.2,1.937,23.738
6713,0.2,1.937,30.124
6714,0.2,1.937,23.738
6715,0.2,1.937,30.124
6716,0.2,1.937,23.738
6717,0.2,1.937,30.125
6718,0.2,1.937,23.738
6719,0.2,1.937,30.124
6720,0.2,1.937,23.738
6721,0.2,1.938,30.093
6722,0.2,1.938,23.77
6723,0.2,1.938,30.093
6724,0.2,1.938,23.771
6725,0.2,1.938,30.093
6726,0.2,1.938,23.77
6727,0.2,1.938,30.094
6728,0.2,1.938,23.77
6729,0.2,1.938,30.093
6730,0.2,1.938,23.771
6731,0.2,1.938,30.093
6732,0.2,1.938,23.77
6733,0.2,1.938,30.093
6734,0.2,1.938,23.771
6735,0.2,1.938,30.093
6736,0.2,1.938,23.771
6737,0.2,1.938,30.093
6738,0.2,1.938,23.77
6739,0.2,1.938,30.093
6740,0.2,1.938,23.771
6741,0.2,1.938,30.093
6742,0.2,1.938,23.77
6743,0.2,1.938,30.093
6744,0.2,1.938,23.771
6745,0.2,1.938,30.093
6746,0.2,1.938,23.771
6747,0.2,1.938,30.093
6748,0.2,1.938,23.77
6749,0.2,1.938,30.093
6750,0.2,1.938,23.771
6751,0.2,1.938,30.093
6752,0.2,1.938,23.77
6753,0.2,1.939,30.062
6754,0.2,1.939,23.803
6755,0.2,1.939,30.062
6756,0.2,1.939,23.803
6757,0.2,1.939,30.062
6758,0.2,1.939,23.803
6759,0.2,1.939,30.062
6760,0.2,1.939,23.803
6761,0.2,1.939,30.062
6762,0.2,1.939,23.803
6763,0.2,1.939,30.062
6764,0.2,1.939,23.803
6765,0.2,1.939,30.062
6766,0.2,1.939,23.803
6767,0.2,1.939,30.062
6768,0.2,1.939,23.803
6769,0.2,1.939,30.062
6770,0.2,1.939,23.803
6771,0.2,1.939,30.062
6772,0.2,1.939,23.803
6773,0.2,1.939,30.062
6774,0.2,1.939,23.803
6775,0.2,1.939,30.061
6776,0.2,1.939,23.804
6777,0.2,1.939,30.061
6778,0.2,1.939,23.804
6779,0.2,1.939,30.061
6780,0.2,1.939,23.804
6781,0.2,1.939,30.061
6782,0.2,1.939,23.804
6783,0.2,1.939,30.061
6784,0.2,1.939,23.804
6785,0.2,1.94,30.03
6786,0.2,1.94,23.836
6787,0.2,1.94,30.03
6788,0.2,1.94,23.837
6789,0.2,1.94,30.03
6790,0.2,1.94,23.836
6791,0.2,1.94,30.03
6792,0.2,1.94,23.836
6793,0.2,1.94,30.03
6794,0.2,1.94,23.837
6795,0.2,1.94,30.03
6796,0.2,1.94,23.836
6797,0.2,1.94,30.03
6798,0.2,1.94,23.836
6799,0.2,1.94,30.03
6800,0.2,1.94,23.837
6801,0.2,1.94,30.03
6802,0.2,1.94,23.836
6803,0.2,1.94,30.03
6804,0.2,1.94,23.836
6805,0.2,1.94,30.03
6806,0.2,1.94,23.837
6807,0.2,1.94,30.03
6808,0.2,1.94,23.836
6809,0.2,1.94,30.03
6810,0.2,1.94,23.836
6811,0.2,1.94,30.03
6812,0.2,1.94,23.837
6813,0.2,1.94,30.03
6814,0.2,1.94,23.836
6815,0.2,1.94,30.03
6816,0.2,1.94,23.836
6817,0.2,1.941,29.998
6818,0.2,1.941,23.869
6819,0.2,1.941,29.998
6820,0.2,1.941,23.87
6821,0.2,1.941,29.998
6822,0.2,1.941,23.87
6823,0.2,1.941,29.998
6824,0.2,1.941,23.869
6825,0.2,1.941,29.998
6826,0.2,1.941,23.87
6827,0.2,1.941,29.998
6828,0.2,1.941,23.87
6829,0.2,1.941,29.998
6830,0.2,1.941,23.87
6831,0.2,1.941,29.998
6832,0.2,1.941,23.869
6833,0.2,1.941,29.998
6834,0.2,1.941,23.87
6835,0.2,1.941,29.998
6836,0.2,1.941,23.87
6837,0.2,1.941,29.998
6838,0.2,1.941,23.869
6839,0.2,1.941,29.998
6840,0.2,1.941,23.87
6841,0.2,1.941,29.998
6842,0.2,1.941,23.87
6843,0.2,1.941,29.998
6844,0.2,1.941,23.87
6845,0.2,1.941,29.998
6846,0.2,1.941,23.869
6847,0.2,1.941,29.998
6848,0.2,1.941,23.87
6849,0.2,1.942,29.965
6850,0.2,1.942,23.904
6851,0.2,1.942,29.965
6852,0.2,1.942,23.904
6853,0.2,1.942,29.965
6854,0.2,1.942,23.904
6855,0.2,1.942,29.966
6856,0.2,1.942,23.903
6857,0.2,1.942,29.966
6858,0.2,1.942,23.903
6859,0.2,1.942,29.966
6860,0.2,1.942,23.903
6861,0.2,1.942,29.966
6862,0.2,1.942,23.903
6863,0.2,1.942,29.966
6864,0.2,1.942,23.903
6865,0.2,1.942,29.966
6866,0.2,1.942,23.904
6867,0.2,1.942,29.965
6868,0.2,1.942,23.904
6869,0.2,1.942,29.965
6870,0.2,1.942,23.904
6871,0.2,1.942,29.965
6872,0.2,1.942,23.904
6873,0.2,1.942,29.966
6874,0.2,1.942,23.903
6875,0.2,1.942,29.966
6876,0.2,1.942,23.903
6877,0.2,1.942,29.966
6878,0.2,1.942,23.903
6879,0.2,1.942,29.966
6880,0.2,1.942,23.903
6881,0.2,1.943,29.933
6882,0.2,1.943,23.938
6883,0.2,1.943,29.933
6884,0.2,1.943,23.937
6885,0.2,1.943,29.933
6886,0.2,1.943,23.938
6887,0.2,1.943,29.933
6888,0.2,1.943,23.937
6889,0.2,1.943,29.933
6890,0.2,1.943,23.938
6891,0.2,1.943,29.933
6892,0.2,1.943,23.937
6893,0.2,1.943,29.933
6894,0.2,1.943,23.938
6895,0.2,1.943,29.933
6896,0.2,1.943,23.937
6897,0.2,1.943,29.933
6898,0.2,1.943,23.938
6899,0.2,1.943,29.933
6900,0.2,1.943,23.937
6901,0.2,1.943,29.933
6902,0.2,1.943,23.938
6903,0.2,1.943,29.933
6904,0.2,1.943,23.937
6905,0.2,1.943,29.933
6906,0.2,1.943,23.938
6907,0.2,1.943,29.933
6908,0.2,1.943,23.937
6909,0.2,1.943,29.933
6910,0.2,1.943,23.938
6911,0.2,1.943,29.933
6912,0.2,1.943,23.937
6913,0.2,1.944,29.9
6914,0.2,1.944,23.972
6915,0.2,1.944,29.9
6916,0.2,1.944,23.972
6917,0.2,1.944,29.9
6918,0.2,1.944,23.972
6919,0.2,1.944,29.9
6920,0.2,1.944,23.972
6921,0.2,1.944,29.9
6922,0.2,1.944,23.972
6923,0.2,1.944,29.9
6924,0.2,1.944,23.972
6925,0.2,1.944,29.9
6926,0.2,1.944,23.972
6927,0.2,1.944,29.9
6928,0.2,1.944,23.972
6929,0.2,1.944,29.899
6930,0.2,1.944,23.973
6931,0.2,1.944,29.899
6932,0.2,1.944,23.973
6933,0.2,1.944,29.899
6934,0.2,1.944,23.972
6935,0.2,1.944,29.9
6936,0.2,1.944,23.972
6937,0.2,1.944,29.9
6938,0.2,1.944,23.972
6939,0.2,1.944,29.9
6940,0.2,1.944,23.972
6941,0.2,1.944,29.9
6942,0.2,1.944,23.972
6943,0.2,1.944,29.9
6944,0.2,1.944,23.972
6945,0.2,1.945,29.866
6946,0.2,1.945,24.007
6947,0.2,1.945,29.867
6948,0.2,1.945,24.007
6949,0.2,1.945,29.866
6950,0.2,1.945,24.007
6951,0.2,1.945,29.866
6952,0.2,1.945,24.007
6953,0.2,1.945,29.867
6954,0.2,1.945,24.007
6955,0.2,1.945,29.866
6956,0.2,1.945,24.007
6957,0.2,1.945,29.866
6958,0.2,1.945,24.007
6959,0.2,1.945,29.867
6960,0.2,1.945,24.007
6961,0.2,1.945,29.866
6962,0.2,1.945,24.007
6963,0.2,1.945,29.866
6964,0.2,1.945,24.007
6965,0.2,1.945,29.867
6966,0.2,1.945,24.007
6967,0.2,1.945,29.866
6968,0.2,1.945,24.007
6969,0.2,1.945,29.866
6970,0.2,1.945,24.007
6971,0.2,1.945,29.867
6972,0.2,1.945,24.007
6973,0.2,1.945,29.866
6974,0.2,1.945,24.007
6975,0.2,1.945,29.866
6976,0.2,1.945,24.008
6977,0.2,1.946,29.833
6978,0.2,1.946,24.042
6979,0.2,1.946,29.832
6980,0.2,1.946,24.043
6981,0.2,1.946,29.832
6982,0.2,1.946,24.043
6983,0.2,1.946,29.832
6984,0.2,1.946,24.042
6985,0.2,1.946,29.833
6986,0.2,1.946,24.042
6987,0.2,1.946,29.832
6988,0.2,1.946,24.043
6989,0.2,1.946,29.832
6990,0.2,1.946,24.043
6991,0.2,1.946,29.832
6992,0.2,1.946,24.042
6993,0.2,1.946,29.833
6994,0.2,1.946,24.042
6995,0.2,1.946,29.833
6996,0.2,1.946,24.042
6997,0.2,1.946,29.832
6998,0.2,1.946,24.043
6999,0.2,1.946,29.832
7000,0.2,1.946,24.043
7001,0.2,1.946,29.832
7002,0.2,1.946,24.042
7003,0.2,1.946,29.833
7004,0.2,1.946,24.042
7005,0.2,1.946,29.832
7006,0.2,1.946,24.043
7007,0.2,1.946,29.832
7008,0.2,1.946,24.043
7009,0.2,1.947,29.798
7010,0.2,1.947,24.078
7011,0.2,1.947,29.798
7012,0.2,1.947,24.078
7013,0.2,1.947,29.798
7014,0.2,1.947,24.079
7015,0.2,1.947,29.798
7016,0.2,1.947,24.078
7017,0.2,1.947,29.798
7018,0.2,1.947,24.078
7019,0.2,1.947,29.798
7020,0.2,1.947,24.078
7021,0.2,1.947,29.798
7022,0.2,1.947,24.079
7023,0.2,1.947,29.798
7024,0.2,1.947,24.078
7025,0.2,1.947,29.798
7026,0.2,1.947,24.078
7027,0.2,1.947,29.798
7028,0.2,1.947,24.078
7029,0.2,1.947,29.798
7030,0.2,1.947,24.078
7031,0.2,1.947,29.798
7032,0.2,1.947,24.079
7033,0.2,1.947,29.798
7034,0.2,1.947,24.078
7035,0.2,1.947,29.798
7036,0.2,1.947,24.078
7037,0.2,1.947,29.798
7038,0.2,1.947,24.078
7039,0.2,1.947,29.798
7040,0.2,1.947,24.079
7041,0.2,1.948,29.764
7042,0.2,1.948,24.114
7043,0.2,1.948,29.763
7044,0.2,1.948,24.115
7045,0.2,1.948,29.763
7046,0.2,1.948,24.114
7047,0.2,1.948,29.764
7048,0.2,1.948,24.114
7049,0.2,1.948,29.763
7050,0.2,1.948,24.115
7051,0.2,1.948,29.763
7052,0.2,1.948,24.114
7053,0.2,1.948,29.764
7054,0.2,1.948,24.114
7055,0.2,1.948,29.763
7056,0.2,1.948,24.115
7057,0.2,1.948,29.763
7058,0.2,1.948,24.114
7059,0.2,1.948,29.764
7060,0.2,1.948,24.114
7061,0.2,1.948,29.763
7062,0.2,1.948,24.115
7063,0.2,1.948,29.763
7064,0.2,1.948,24.114
7065,0.2,1.948,29.764
7066,0.2,1.948,24.114
7067,0.2,1.948,29.763
7068,0.2,1.948,24.115
7069,0.2,1.948,29.763
7070,0.2,1.948,24.115
7071,0.2,1.948,29.763
7072,0.2,1.948,24.114
7073,0.2,1.949,29.728
7074,0.2,1.949,24.151
7075,0.2,1.949,29.728
7076,0.2,1.949,24.151
7077,0.2,1.949,29.728
7078,0.2,1.949,24.152
7079,0.2,1.949,29.728
7080,0.2,1.949,24.151
7081,0.2,1.949,29.728
7082,0.2,1.949,24.151
7083,0.2,1.949,29.728
7084,0.2,1.949,24.151
7085,0.2,1.949,29.728
7086,0.2,1.949,24.151
7087,0.2,1.949,29.728
7088,0.2,1.949,24.151
7089,0.2,1.949,29.728
7090,0.2,1.949,24.151
7091,0.2,1.949,29.728
7092,0.2,1.949,24.152
7093,0.2,1.949,29.728
7094,0.2,1.949,24.151
7095,0.2,1.949,29.728
7096,0.2,1.949,24.151
7097,0.2,1.949,29.728
7098,0.2,1.949,24.151
7099,0.2,1.949,29.728
7100,0.2,1.949,24.151
7101,0.2,1.949,29.728
7102,0.2,1.949,24.151
7103,0.2,1.949,29.728
7104,0.2,1.949,24.152
7105,0.2,1.95,29.693
7106,0.2,1.95,24.188
7107,0.2,1.95,29.692
7108,0.2,1.95,24.189
7109,0.2,1.95,29.692
7110,0.2,1.95,24.188
7111,0.2,1.95,29.693
7112,0.2,1.95,24.188
7113,0.2,1.95,29.692
7114,0.2,1.95,24.189
7115,0.2,1.95,29.692
7116,0.2,1.95,24.188
7117,0.2,1.95,29.693
7118,0.2,1.95,24.188
7119,0.2,1.95,29.692
7120,0.2,1.95,24.189
7121,0.2,1.95,29.692
7122,0.2,1.95,24.188
7123,0.2,1.95,29.693
7124,0.2,1.95,24.188
7125,0.2,1.95,29.692
7126,0.2,1.95,24.188
7127,0.2,1.95,29.693
7128,0.2,1.95,24.188
7129,0.2,1.95,29.692
7130,0.2,1.95,24.189
7131,0.2,1.95,29.692
7132,0.2,1.95,24.188
7133,0.2,1.95,29.693
7134,0.2,1.95,24.188
7135,0.2,1.95,29.692
7136,0.2,1.95,24.189
7137,0.2,1.951,29.657
7138,0.2,1.951,24.226
7139,0.2,1.951,29.656
7140,0.2,1.951,24.226
7141,0.2,1.951,29.656
7142,0.2,1.951,24.226
7143,0.2,1.951,29.656
7144,0.2,1.951,24.226
7145,0.2,1.951,29.656
7146,0.2,1.951,24.226
7147,0.2,1.951,29.656
7148,0.2,1.951,24.226
7149,0.2,1.951,29.656
7150,0.2,1.951,24.226
7151,0.2,1.951,29.656
7152,0.2,1.951,24.226
7153,0.2,1.951,29.657
7154,0.2,1.951,24.226
7155,0.2,1.951,29.656
7156,0.2,1.951,24.226
7157,0.2,1.951,29.656
7158,0.2,1.951,24.226
7159,0.2,1.951,29.656
7160,0.2,1.951,24.226
7161,0.2,1.951,29.656
7162,0.2,1.951,24.226
7163,0.2,1.951,29.656
7164,0.2,1.951,24.226
7165,0.2,1.951,29.656
7166,0.2,1.951,24.226
7167,0.2,1.951,29.656
7168,0.2,1.951,24.226
7169,0.2,1.952,29.619
7170,0.2,1.952,24.264
7171,0.2,1.952,29.62
7172,0.2,1.952,24.264
7173,0.2,1.952,29.62
7174,0.2,1.952,24.264
7175,0.2,1.952,29.619
7176,0.2,1.952,24.264
7177,0.2,1.952,29.62
7178,0.2,1.952,24.264
7179,0.2,1.952,29.619
7180,0.2,1.952,24.265
7181,0.2,1.952,29.619
7182,0.2,1.952,24.264
7183,0.2,1.952,29.62
7184,0.2,1.952,24.264
7185,0.2,1.952,29.619
7186,0.2,1.952,24.265
7187,0.2,1.952,29.619
7188,0.2,1.952,24.264
7189,0.2,1.952,29.62
7190,0.2,1.952,24.264
7191,0.2,1.952,29.619
7192,0.2,1.952,24.264
7193,0.2,1.952,29.62
7194,0.2,1.952,24.264
7195,0.2,1.952,29.62
7196,0.2,1.952,24.264
7197,0.2,1.952,29.619
7198,0.2,1.952,24.264
7199,0.2,1.952,29.62
7200,0.2,1.952,24.264
7201,0.2,1.953,29.582
7202,0.2,1.953,24.303
7203,0.2,1.953,29.582
7204,0.2,1.953,24.303
7205,0.2,1.953,29.582
7206,0.2,1.953,24.303
7207,0.2,1.953,29.583
7208,0.2,1.953,24.302
7209,0.2,1.953,29.583
7210,0.2,1.953,24.303
7211,0.2,1.953,29.582
7212,0.2,1.953,24.303
7213,0.2,1.953,29.582
7214,0.2,1.953,24.303
7215,0.2,1.953,29.582
7216,0.2,1.953,24.303
7217,0.2,1.953,29.582
7218,0.2,1.953,24.303
7219,0.2,1.953,29.582
7220,0.2,1.953,24.303
7221,0.2,1.953,29.583
7222,0.2,1.953,24.303
7223,0.2,1.953,29.582
7224,0.2,1.953,24.303
7225,0.2,1.953,29.582
7226,0.2,1.953,24.303
7227,0.2,1.953,29.582
7228,0.2,1.953,24.303
7229,0.2,1.953,29.582
7230,0.2,1.953,24.303
7231,0.2,1.953,29.582
7232,0.2,1.953,24.303
7233,0.2,1.954,29.545
7234,0.2,1.954,24.342
7235,0.2,1.954,29.545
7236,0.2,1.954,24.342
